"Income" "Loan" "Default" "Age" "Gender" "Education" "Children" "Employment" "Adress" "Phone" "Customer" "Term" "Limit"
46.052 11.513 0 27 "M" "M" 0 29 24 "Y" "N" 36 11.513
47.674 11.918 0 28 "F" "H" 1 92 60 "Y" "N" 36 11.918
42.387 10.597 0 51 "F" "M" 2 35 80 "N" "N" 36 10.597
51.063 12.766 0 29 "F" "S" 0 65 156 "N" "N" 36 12.766
45.243 11.513 0 31 "F" "H" 2 6 44 "Y" "N" 36 11.312
51.038 12.899 1 35 "M" "H" 3 192 384 "Y" "N" 36 12.759
51.597 12.899 0 27 "F" "M" 1 15 136 "Y" "N" 36 12.899
47.932 11.983 1 44 "F" "H" 0 12 156 "Y" "N" 36 11.983
48.824 12.206 0 33 "M" "M" 0 82 83 "Y" "N" 36 12.206
46.052 11.513 1 28 "M" "H" 0 7 88 "N" "N" 36 11.513
47.674 11.918 1 36 "F" "H" 1 53 96 "Y" "N" 36 11.918
50.446 12.612 1 47 "F" "M" 1 175 180 "Y" "N" 36 12.612
49.717 12.429 0 50 "M" "H" 1 53 28 "Y" "N" 36 12.429
43.279 10.82 0 34 "F" "M" 1 47 60 "Y" "N" 36 10.82
51.597 12.899 0 30 "M" "N" 1 8 84 "Y" "N" 36 12.899
48.824 12.206 0 57 "M" "M" 2 9 86 "Y" "N" 36 12.206
36.841 12.416 1 23 "M" "N" 0 11 264 "Y" "N" 36 9.21
48.824 12.206 1 35 "M" "H" 0 28 96 "Y" "E" 36 12.206
46.781 11.695 0 31 "F" "M" 0 14 133 "N" "N" 36 11.695
50.446 12.612 1 50 "F" "M" 1 163 51 "Y" "N" 36 12.612
49.206 12.301 1 21 "F" "N" 0 5 18 "Y" "E" 36 12.301
50.446 12.612 0 32 "F" "H" 2 70 12 "Y" "N" 36 12.612
43.279 10.82 0 36 "F" "H" 0 53 167 "Y" "N" 36 10.82
49.717 12.429 1 30 "M" "P" 1 13 175 "Y" "N" 36 12.429
46.052 11.513 0 49 "M" "M" 0 24 120 "Y" "N" 36 11.513
46.052 11.513 0 51 "F" "M" 2 14 324 "Y" "N" 36 11.513
45.935 11.513 1 42 "F" "M" 2 10 120 "Y" "N" 36 11.484
52.489 13.122 0 37 "M" "M" 1 21 48 "Y" "E" 36 13.122
45.63 11.408 0 26 "M" "H" 0 54 29 "Y" "N" 36 11.408
54.369 13.592 1 39 "F" "H" 2 62 61 "Y" "E" 36 13.592
45.63 11.408 0 24 "M" "M" 0 8 89 "Y" "N" 36 11.408
44.008 11.002 0 24 "F" "H" 0 25 295 "Y" "N" 36 11.002
42.387 10.597 0 27 "F" "H" 1 6 122 "Y" "N" 36 10.597
48.824 12.206 0 33 "F" "N" 0 33 54 "Y" "N" 36 12.206
45.159 11.29 0 25 "F" "H" 0 67 114 "Y" "N" 36 11.29
48.824 12.206 1 24 "F" "H" 0 7 8 "Y" "N" 36 12.206
47.674 11.918 1 43 "M" "M" 0 9 175 "Y" "N" 36 11.918
47.674 11.918 0 38 "M" "H" 1 39 24 "Y" "N" 36 11.918
50.446 12.612 1 28 "M" "S" 1 13 138 "Y" "N" 36 12.612
47.932 11.983 0 32 "F" "M" 0 72 264 "Y" "N" 36 11.983
49.717 12.429 0 39 "M" "N" 1 37 472 "Y" "N" 36 12.429
51.063 12.766 0 32 "F" "S" 0 14 98 "Y" "N" 36 12.766
47.674 11.918 1 34 "F" "H" 1 4 86 "Y" "N" 36 11.918
47.674 11.918 0 51 "F" "H" 2 296 366 "Y" "E" 36 11.918
46.781 11.695 0 27 "M" "N" 0 24 25 "Y" "N" 36 11.695
48.824 12.206 0 39 "M" "M" 2 22 36 "Y" "N" 36 12.206
44.008 11.002 0 25 "M" "S" 0 11 17 "N" "E" 36 11.002
48.824 12.206 0 31 "F" "H" 1 66 24 "Y" "N" 36 12.206
46.052 11.513 0 47 "M" "H" 1 44 202 "Y" "N" 36 11.513
47.674 11.918 1 42 "M" "M" 0 11 50 "Y" "N" 36 11.918
47.674 11.918 0 34 "M" "N" 2 60 156 "Y" "N" 36 11.918
46.883 11.721 0 29 "F" "H" 0 28 156 "Y" "N" 36 11.721
43.279 10.82 1 23 "M" "H" 0 5 4 "Y" "N" 36 10.82
47.674 11.918 1 25 "F" "H" 0 14 300 "Y" "N" 36 11.918
44.625 11.156 0 24 "F" "M" 1 14 10 "N" "N" 36 11.156
49.717 12.429 0 34 "F" "M" 1 3 419 "Y" "N" 36 12.429
48.666 12.206 0 41 "M" "M" 1 84 96 "Y" "N" 36 12.166
46.748 11.775 0 34 "M" "H" 1 8 60 "Y" "N" 36 11.69
49.206 12.301 0 36 "M" "H" 2 37 26 "Y" "N" 36 12.301
50.704 12.676 0 38 "M" "H" 1 145 36 "Y" "N" 36 12.676
51.496 12.874 0 26 "M" "H" 0 10 108 "Y" "N" 36 12.874
50.446 12.612 1 57 "M" "H" 3 94 84 "Y" "N" 36 12.612
47.747 12.206 0 37 "M" "N" 2 92 96 "Y" "N" 36 11.937
44.45 11.112 0 21 "M" "N" 0 8 84 "Y" "N" 36 11.112
51.597 12.899 0 51 "F" "H" 1 166 208 "Y" "N" 36 12.899
48.29 12.073 0 24 "F" "H" 0 71 51 "Y" "N" 36 12.073
45.63 11.408 0 27 "F" "H" 0 13 36 "Y" "E" 36 11.408
51.063 12.766 1 34 "M" "N" 1 6 128 "N" "N" 36 12.766
46.781 11.695 0 39 "M" "N" 0 90 180 "Y" "N" 36 11.695
49.717 12.429 1 49 "M" "H" 1 156 336 "Y" "N" 36 12.429
48.174 12.044 0 37 "M" "H" 0 26 30 "Y" "N" 36 12.044
48.403 12.101 0 30 "F" "M" 0 60 168 "Y" "E" 36 12.101
52.489 13.122 0 36 "M" "N" 0 20 188 "N" "E" 36 13.122
49.206 12.301 0 29 "M" "M" 1 96 51 "N" "N" 36 12.301
45.63 11.408 0 26 "M" "M" 0 13 3 "Y" "N" 36 11.408
47.674 11.918 0 25 "M" "N" 0 15 36 "Y" "N" 36 11.918
50.446 12.612 0 36 "F" "M" 2 12 89 "N" "N" 36 12.612
41.736 10.463 0 41 "F" "M" 2 62 97 "N" "N" 36 10.435
51.597 12.899 0 51 "F" "H" 0 21 106 "Y" "N" 36 12.899
47.674 11.918 0 30 "M" "H" 0 100 4 "N" "N" 36 11.918
37.223 12.511 0 44 "M" "P" 2 48 14 "Y" "N" 36 9.306
48.555 12.612 0 25 "M" "H" 0 10 301 "Y" "N" 36 12.143
45.63 11.408 0 21 "F" "M" 0 7 57 "Y" "N" 36 11.408
47.674 11.918 0 45 "F" "H" 2 139 163 "Y" "N" 36 11.918
43.279 10.82 0 45 "F" "M" 0 195 285 "Y" "N" 36 10.82
50.311 12.612 1 26 "M" "M" 1 39 88 "N" "N" 36 12.607
46.052 11.513 0 22 "F" "H" 0 22 41 "N" "N" 36 11.513
49.206 12.301 0 26 "M" "H" 0 33 40 "Y" "N" 36 12.301
48.174 12.044 0 29 "M" "M" 1 8 348 "Y" "N" 36 12.044
48.824 12.206 1 40 "M" "H" 1 33 72 "Y" "E" 36 12.206
50.446 12.612 0 26 "M" "H" 0 13 204 "Y" "N" 36 12.612
45.159 11.29 0 40 "M" "M" 1 77 95 "Y" "N" 36 11.29
47.647 11.918 0 23 "M" "H" 0 17 24 "Y" "N" 36 11.916
46.052 11.513 0 50 "M" "M" 2 78 84 "Y" "N" 36 11.513
48.174 12.044 0 39 "F" "S" 0 71 167 "Y" "N" 36 12.044
51.547 12.887 0 32 "F" "H" 1 10 180 "Y" "N" 36 12.887
48.764 12.612 0 42 "M" "H" 2 60 96 "Y" "N" 36 12.192
46.052 11.513 0 22 "F" "H" 0 8 72 "Y" "N" 36 11.513
54.369 13.592 1 48 "M" "H" 2 44 62 "Y" "N" 36 13.592
42.387 10.597 0 31 "F" "H" 1 84 48 "Y" "N" 36 10.597
43.587 11.513 0 50 "F" "M" 2 243 250 "Y" "N" 36 10.905
47.101 11.775 0 30 "M" "H" 1 20 300 "N" "N" 36 11.775
47.674 11.918 0 23 "M" "M" 0 22 95 "Y" "N" 36 11.918
46.781 11.695 0 51 "F" "H" 3 36 12 "N" "N" 36 11.695
46.68 11.775 0 26 "M" "M" 0 36 312 "Y" "N" 36 11.67
44.008 11.002 0 22 "M" "M" 0 6 72 "Y" "E" 36 11.002
48.824 12.206 0 33 "M" "H" 1 40 17 "Y" "E" 36 12.206
45.159 11.29 1 52 "M" "M" 0 47 263 "Y" "N" 36 11.29
46.781 11.695 0 25 "F" "H" 0 4 6 "Y" "N" 36 11.695
43.279 10.82 0 45 "F" "M" 2 304 60 "N" "N" 36 10.82
46.052 11.513 0 52 "F" "H" 1 4 168 "Y" "N" 36 11.513
48.174 12.044 0 36 "M" "M" 2 28 1 "N" "N" 36 12.044
48.221 12.206 0 31 "F" "M" 1 13 90 "N" "N" 36 12.057
48.824 12.206 0 30 "M" "H" 1 25 10 "Y" "N" 36 12.206
50.446 12.612 0 47 "F" "H" 1 59 144 "Y" "N" 36 12.612
47.674 11.918 0 48 "M" "H" 1 8 240 "Y" "N" 36 11.918
48.824 12.206 0 22 "M" "N" 0 34 36 "Y" "N" 36 12.206
49.701 12.612 0 26 "M" "M" 0 28 21 "Y" "N" 36 12.427
49.717 12.429 0 23 "F" "N" 0 17 5 "Y" "N" 36 12.429
47.674 11.918 0 24 "F" "N" 0 31 12 "Y" "N" 36 11.918
50.446 12.612 0 36 "M" "H" 1 44 396 "Y" "N" 36 12.612
45.159 11.29 0 21 "M" "M" 0 27 145 "Y" "N" 36 11.29
50.446 12.612 1 36 "M" "M" 1 55 45 "Y" "N" 36 12.612
46.052 11.513 0 41 "M" "H" 2 113 26 "Y" "N" 36 11.513
48.824 12.206 0 33 "F" "M" 1 8 396 "Y" "N" 36 12.206
46.781 11.695 1 25 "M" "M" 1 4 300 "Y" "N" 36 11.695
46.433 11.608 0 24 "F" "H" 0 12 24 "Y" "N" 36 11.608
44.625 11.156 1 22 "M" "N" 0 7 78 "Y" "N" 36 11.156
43.279 10.82 0 26 "M" "H" 1 34 6 "N" "E" 36 10.82
51.597 12.899 0 36 "M" "M" 2 47 21 "Y" "N" 36 12.899
50.025 12.506 0 30 "F" "H" 0 11 168 "Y" "E" 36 12.506
48.824 12.206 1 27 "F" "H" 0 18 36 "Y" "N" 36 12.206
47.674 11.918 0 30 "F" "H" 2 59 348 "Y" "E" 36 11.918
54.111 13.528 0 29 "M" "H" 3 96 36 "Y" "N" 36 13.528
46.781 11.695 0 27 "M" "M" 0 48 132 "Y" "N" 36 11.695
51.392 12.848 0 34 "M" "N" 1 100 94 "Y" "N" 36 12.848
44.204 11.051 0 24 "M" "H" 1 17 192 "Y" "N" 36 11.051
42.858 10.714 0 40 "F" "M" 1 43 89 "Y" "N" 36 10.714
50.446 12.612 1 47 "F" "N" 1 50 264 "Y" "N" 36 12.612
47.101 11.775 1 24 "M" "H" 0 11 87 "Y" "N" 36 11.775
42.871 11.082 0 24 "M" "H" 0 16 96 "Y" "N" 36 10.718
50.446 12.612 1 41 "M" "M" 2 6 18 "Y" "N" 36 12.612
43.66 10.915 0 33 "F" "H" 2 60 6 "Y" "N" 36 10.915
47.674 11.918 0 30 "M" "N" 0 7 324 "Y" "N" 36 11.918
47.674 11.918 0 50 "F" "H" 1 63 188 "Y" "N" 36 11.918
51.597 12.899 1 49 "M" "M" 1 24 12 "Y" "N" 36 12.899
48.824 12.206 0 23 "M" "M" 0 32 83 "Y" "N" 36 12.206
45.159 11.29 0 31 "M" "H" 1 20 63 "Y" "N" 36 11.29
51.597 12.899 0 48 "M" "M" 2 17 157 "Y" "N" 36 12.899
47.674 11.918 0 39 "M" "M" 1 32 204 "Y" "N" 36 11.918
54.369 13.592 0 34 "F" "M" 1 6 176 "Y" "N" 36 13.592
34.729 12.192 0 32 "M" "M" 0 7 42 "Y" "N" 36 8.682
46.052 11.513 0 26 "F" "H" 0 8 323 "Y" "N" 36 11.513
50.086 12.612 0 36 "F" "H" 0 78 396 "Y" "N" 36 12.522
49.019 12.255 0 42 "F" "H" 2 17 39 "Y" "E" 36 12.255
50.446 12.612 1 51 "F" "H" 1 7 104 "Y" "N" 36 12.612
48.174 12.044 0 45 "F" "H" 2 195 204 "Y" "N" 36 12.044
47.674 11.918 1 23 "M" "H" 0 20 173 "Y" "N" 36 11.918
47.674 11.918 1 31 "F" "M" 0 30 36 "N" "N" 36 11.918
52.489 13.122 0 29 "F" "H" 2 19 16 "Y" "N" 36 13.122
49.206 12.301 0 38 "F" "H" 0 19 56 "N" "E" 36 12.301
48.497 12.429 1 26 "F" "H" 0 28 7 "Y" "N" 36 12.124
41.852 10.463 0 45 "F" "N" 1 66 147 "Y" "N" 36 10.463
46.781 11.695 0 41 "F" "H" 2 14 61 "Y" "N" 36 11.695
49.874 12.612 1 40 "M" "M" 1 134 128 "Y" "N" 36 12.487
45.63 11.513 0 46 "F" "M" 2 287 218 "N" "N" 36 11.448
48.619 12.155 1 27 "F" "H" 0 25 27 "Y" "N" 36 12.155
48.824 12.206 1 51 "F" "H" 1 86 10 "Y" "N" 36 12.206
51.597 12.899 0 28 "M" "H" 0 16 240 "Y" "N" 36 12.899
54.369 13.592 0 25 "M" "M" 0 11 88 "Y" "N" 36 13.592
49.383 12.346 0 25 "F" "H" 0 73 60 "Y" "N" 36 12.346
47.674 11.918 0 34 "M" "N" 2 8 217 "N" "N" 36 11.918
46.052 11.513 0 54 "M" "M" 1 24 72 "Y" "N" 36 11.513
47.674 11.918 0 52 "F" "M" 0 12 60 "Y" "N" 36 11.918
46.847 11.918 1 25 "F" "N" 0 21 24 "N" "N" 36 11.719
51.597 12.899 0 47 "M" "H" 1 42 456 "N" "N" 36 12.899
51.597 12.899 0 26 "F" "H" 0 7 91 "Y" "N" 36 12.899
41.852 10.82 0 45 "F" "M" 2 47 51 "Y" "N" 36 10.476
48.403 12.101 0 36 "M" "M" 1 166 12 "Y" "N" 36 12.101
51.597 12.899 1 45 "M" "H" 2 18 306 "Y" "N" 36 12.899
48.824 12.206 0 50 "F" "H" 1 16 47 "Y" "N" 36 12.206
48.824 12.206 0 29 "F" "H" 1 19 50 "Y" "N" 36 12.206
48.824 12.206 0 45 "F" "M" 1 47 269 "Y" "N" 36 12.206
49.717 12.429 0 41 "F" "S" 1 51 54 "Y" "N" 36 12.429
47.162 11.918 0 34 "F" "H" 1 73 189 "Y" "N" 36 11.793
44.008 11.002 1 40 "M" "M" 2 110 123 "Y" "N" 36 11.002
50.311 12.578 0 44 "M" "S" 2 17 35 "Y" "N" 36 12.578
47.674 11.918 0 38 "F" "M" 0 27 258 "Y" "E" 36 11.918
43.279 10.82 0 25 "M" "M" 0 6 90 "Y" "N" 36 10.82
47.674 11.918 1 22 "F" "M" 0 21 12 "Y" "N" 36 11.918
46.052 11.513 0 42 "F" "P" 0 39 132 "Y" "E" 36 11.513
51.597 12.899 0 30 "M" "H" 0 9 171 "Y" "N" 36 12.899
51.597 12.899 1 49 "M" "H" 2 34 24 "Y" "N" 36 12.899
51.597 12.899 0 51 "F" "M" 2 24 85 "N" "N" 36 12.899
46.052 11.513 1 41 "M" "M" 2 34 228 "Y" "N" 36 11.513
54.369 13.592 0 37 "M" "H" 0 72 23 "Y" "N" 36 13.592
48.824 12.206 1 25 "F" "H" 0 41 12 "N" "N" 36 12.206
51.597 12.899 0 32 "M" "H" 1 22 14 "Y" "N" 36 12.899
45.159 11.29 0 27 "F" "H" 0 23 210 "Y" "N" 36 11.29
54.369 13.592 0 28 "F" "H" 2 100 60 "N" "N" 36 13.592
48.824 12.206 1 33 "M" "H" 0 52 24 "Y" "N" 36 12.206
47.674 11.918 0 22 "M" "M" 0 4 24 "Y" "N" 36 11.918
50.446 12.612 0 48 "M" "S" 5 60 180 "Y" "E" 36 12.612
44.901 11.225 1 35 "F" "H" 0 133 6 "Y" "N" 36 11.225
46.052 11.513 0 29 "F" "H" 1 111 60 "Y" "N" 36 11.513
47.674 11.918 1 27 "M" "H" 0 21 108 "Y" "E" 36 11.918
53.835 13.459 1 47 "M" "H" 0 77 38 "Y" "N" 36 13.459
51.34 12.899 1 37 "M" "H" 1 60 96 "Y" "E" 36 12.835
44.008 11.002 0 32 "F" "M" 0 34 190 "Y" "N" 36 11.002
43.279 10.82 0 27 "M" "N" 0 44 60 "Y" "N" 36 10.82
47.674 11.918 1 35 "M" "M" 1 16 336 "Y" "N" 36 11.918
51.597 12.899 1 51 "F" "M" 2 84 288 "Y" "N" 36 12.899
48.824 12.206 0 29 "F" "H" 1 43 359 "Y" "N" 36 12.206
44.329 11.082 0 41 "M" "M" 2 147 11 "Y" "N" 36 11.082
46.052 11.513 0 31 "M" "N" 1 15 9 "Y" "N" 36 11.513
54.359 13.592 1 52 "F" "H" 2 6 135 "Y" "E" 36 13.59
48.824 12.206 0 26 "M" "H" 0 6 121 "Y" "E" 36 12.206
45.847 11.513 0 44 "M" "H" 2 53 32 "Y" "N" 36 11.469
47.101 11.775 1 48 "M" "M" 1 11 59 "Y" "N" 36 11.775
44.008 11.002 0 45 "F" "M" 2 14 153 "N" "N" 36 11.002
49.717 12.429 1 38 "M" "H" 1 29 112 "Y" "N" 36 12.429
50.213 12.612 0 32 "F" "H" 1 92 55 "Y" "N" 36 12.554
50.311 12.578 0 32 "M" "H" 0 32 193 "N" "N" 36 12.578
49.019 12.255 0 41 "F" "H" 0 115 97 "Y" "N" 36 12.255
49.874 12.468 1 26 "M" "N" 0 22 126 "Y" "N" 36 12.468
53.948 13.487 0 32 "F" "N" 2 77 28 "Y" "N" 36 13.487
51.597 12.899 0 42 "F" "H" 2 86 84 "Y" "N" 36 12.899
51.597 12.899 0 38 "M" "M" 1 63 62 "Y" "N" 36 12.899
51.597 12.899 1 44 "M" "H" 0 13 7 "N" "N" 36 12.899
50.446 12.612 1 40 "F" "H" 1 61 219 "Y" "N" 36 12.612
48.174 12.044 0 33 "M" "M" 1 52 45 "Y" "N" 36 12.044
47.311 12.301 1 40 "M" "M" 2 34 120 "Y" "N" 36 11.828
46.433 11.695 0 39 "F" "M" 2 60 73 "N" "N" 36 11.608
49.486 12.429 1 38 "M" "M" 2 41 5 "Y" "N" 36 12.371
54.369 13.592 1 39 "M" "S" 1 8 24 "Y" "N" 36 13.592
48.743 12.206 0 28 "F" "H" 1 13 45 "Y" "N" 36 12.188
43.803 10.951 0 35 "F" "H" 1 8 120 "Y" "N" 36 10.951
47.674 11.918 1 48 "M" "H" 0 121 99 "Y" "N" 36 11.918
51.597 12.899 0 40 "F" "S" 1 92 124 "Y" "N" 36 12.899
51.063 12.766 1 24 "M" "H" 0 23 276 "Y" "N" 36 12.766
48.824 12.206 0 52 "F" "H" 1 70 3 "Y" "N" 36 12.206
51.063 12.766 0 31 "M" "H" 0 35 132 "Y" "N" 36 12.766
49.874 12.468 0 39 "F" "H" 1 17 43 "Y" "N" 36 12.468
47.282 12.301 0 32 "M" "M" 1 21 156 "Y" "E" 36 11.823
43.094 11.29 0 52 "M" "M" 1 282 276 "Y" "N" 36 10.774
48.824 12.206 0 37 "M" "H" 1 3 106 "Y" "N" 36 12.206
54.369 13.592 0 34 "M" "H" 1 23 102 "Y" "E" 36 13.592
51.063 12.766 0 27 "F" "N" 0 59 125 "Y" "N" 36 12.766
46.781 11.695 0 45 "M" "S" 1 29 72 "Y" "N" 36 11.695
48.824 12.206 1 40 "M" "M" 1 36 50 "Y" "N" 36 12.206
50.446 12.612 0 28 "F" "H" 0 8 37 "N" "N" 36 12.612
44.625 11.156 0 27 "M" "M" 0 12 98 "N" "N" 36 11.156
50.311 12.766 0 25 "M" "N" 1 36 21 "N" "N" 36 12.597
43.279 10.82 1 28 "F" "M" 1 5 36 "Y" "N" 36 10.82
44.008 11.002 0 26 "F" "H" 0 57 12 "Y" "N" 36 11.002
50.379 12.612 1 40 "F" "H" 2 7 135 "Y" "N" 36 12.598
48.824 12.206 0 38 "F" "H" 2 17 38 "Y" "N" 36 12.206
49.554 12.388 0 36 "M" "H" 1 6 39 "Y" "N" 36 12.388
47.538 11.884 1 24 "F" "H" 0 8 24 "Y" "N" 36 11.884
43.512 10.878 0 43 "F" "H" 1 170 22 "Y" "E" 36 10.878
46.052 11.513 0 54 "M" "H" 2 315 240 "N" "N" 36 11.513
46.052 11.513 1 38 "F" "H" 1 172 93 "Y" "N" 36 11.513
47.101 11.775 1 22 "M" "N" 0 13 59 "Y" "N" 36 11.775
51.597 12.899 1 36 "M" "N" 1 22 180 "Y" "N" 36 12.899
48.174 12.044 0 22 "M" "H" 1 49 270 "Y" "N" 36 12.044
49.486 12.429 0 55 "M" "H" 3 151 156 "Y" "N" 36 12.374
45.63 11.408 0 25 "M" "M" 1 84 36 "Y" "N" 36 11.408
49.717 12.429 1 36 "M" "H" 2 17 120 "Y" "N" 36 12.429
47.932 11.983 0 33 "M" "H" 1 64 97 "Y" "N" 36 11.983
47.932 12.101 0 28 "M" "M" 2 9 346 "Y" "N" 36 12.006
46.052 11.513 1 51 "F" "N" 3 180 379 "Y" "N" 36 11.513
47.753 11.938 1 30 "M" "M" 1 15 112 "Y" "N" 36 11.938
45.63 11.408 0 31 "M" "H" 1 5 17 "Y" "N" 36 11.408
41.236 10.309 0 29 "F" "S" 0 57 161 "Y" "N" 36 10.309
45.159 11.29 0 38 "M" "H" 1 9 25 "N" "N" 36 11.29
51.597 12.899 1 47 "M" "H" 3 156 120 "Y" "N" 36 12.899
45.159 11.29 0 36 "M" "H" 0 28 201 "N" "N" 36 11.29
44.008 11.002 0 22 "F" "N" 0 37 1 "Y" "N" 36 11.002
46.781 11.695 1 51 "F" "M" 2 14 60 "Y" "N" 36 11.695
46.433 11.608 1 22 "F" "M" 1 12 79 "N" "N" 36 11.608
45.54 11.513 1 48 "F" "M" 2 45 171 "Y" "N" 36 11.392
50.446 12.612 1 23 "F" "N" 0 36 60 "Y" "N" 36 12.612
38.463 12.821 0 36 "F" "H" 0 10 72 "Y" "N" 36 9.616
49.717 12.429 1 31 "M" "M" 0 18 132 "Y" "N" 36 12.429
42.387 10.597 0 41 "F" "M" 2 156 36 "Y" "N" 36 10.597
51.597 12.899 0 30 "F" "H" 2 12 24 "Y" "N" 36 12.899
44.008 11.002 1 47 "M" "M" 2 7 252 "Y" "N" 36 11.002
44.437 11.156 0 51 "M" "M" 3 5 154 "Y" "N" 36 11.109
54.369 13.592 0 54 "M" "H" 2 83 123 "Y" "E" 36 13.592
47.674 11.918 0 30 "M" "N" 0 21 12 "Y" "N" 36 11.918
43.66 10.915 0 52 "M" "H" 2 187 89 "Y" "N" 36 10.915
48.824 12.206 0 47 "F" "H" 1 63 312 "Y" "E" 36 12.206
51.597 12.899 0 41 "F" "H" 3 59 108 "Y" "N" 36 12.899
45.159 11.29 0 23 "M" "M" 0 25 75 "Y" "N" 36 11.29
47.932 11.983 0 25 "F" "H" 0 11 109 "Y" "N" 36 11.983
47.957 12.101 0 36 "F" "H" 1 5 150 "Y" "N" 36 11.99
48.403 12.101 0 24 "M" "N" 0 33 295 "N" "N" 36 12.101
45.159 11.29 0 24 "F" "H" 1 12 6 "N" "N" 36 11.29
42.387 10.597 1 45 "F" "M" 1 33 117 "Y" "N" 36 10.597
43.279 10.82 0 54 "M" "M" 2 266 244 "Y" "N" 36 10.82
46.052 11.513 0 39 "F" "H" 0 28 168 "Y" "N" 36 11.513
51.483 12.899 1 48 "F" "H" 1 7 18 "Y" "N" 36 12.871
51.597 12.899 0 27 "F" "M" 0 84 120 "N" "N" 36 12.899
51.597 12.899 0 34 "F" "M" 1 20 40 "Y" "N" 36 12.899
50.255 12.766 1 35 "M" "H" 0 10 36 "N" "N" 36 12.565
48.174 12.044 0 38 "M" "M" 1 8 240 "Y" "N" 36 12.044
47.674 11.918 0 51 "F" "M" 3 352 24 "N" "N" 36 11.918
51.496 12.874 0 35 "F" "S" 2 26 102 "Y" "E" 36 12.874
50.446 12.612 0 42 "M" "S" 2 8 232 "Y" "N" 36 12.612
50.446 12.612 0 40 "F" "M" 3 22 96 "Y" "N" 36 12.612
48.884 12.301 1 32 "F" "H" 1 11 137 "Y" "N" 36 12.224
44.625 11.156 0 28 "M" "M" 0 68 344 "N" "N" 36 11.156
46.611 11.653 0 25 "M" "H" 0 3 5 "Y" "N" 36 11.653
46.052 11.513 0 46 "F" "M" 3 60 142 "Y" "N" 36 11.513
47.674 11.918 1 27 "M" "H" 0 15 12 "Y" "N" 36 11.918
44.625 11.156 1 23 "F" "M" 0 9 30 "Y" "N" 36 11.156
50.446 12.612 1 36 "M" "M" 1 73 108 "N" "E" 36 12.612
46.052 11.513 1 46 "F" "M" 1 89 211 "Y" "N" 36 11.513
49.874 12.707 0 26 "M" "M" 1 13 192 "Y" "N" 36 12.472
44.625 11.156 0 31 "M" "N" 2 129 60 "Y" "N" 36 11.156
48.824 12.206 1 42 "F" "H" 1 24 37 "Y" "E" 36 12.206
41.236 10.309 0 22 "M" "M" 0 7 83 "N" "N" 36 10.309
43.279 10.82 0 33 "F" "H" 2 126 19 "Y" "N" 36 10.82
47.674 11.918 0 35 "M" "H" 0 180 36 "Y" "N" 36 11.918
48.619 12.155 0 43 "M" "N" 2 147 228 "Y" "N" 36 12.155
49.717 12.429 0 29 "M" "H" 0 20 4 "Y" "N" 36 12.429
48.403 12.101 1 27 "F" "S" 0 6 46 "Y" "E" 36 12.101
50.297 12.612 1 43 "M" "S" 1 3 25 "Y" "N" 36 12.576
47.674 11.918 1 29 "F" "M" 0 57 158 "Y" "N" 36 11.918
51.597 12.899 0 38 "M" "M" 2 57 9 "Y" "N" 36 12.899
47.252 11.813 1 49 "F" "H" 2 7 235 "Y" "N" 36 11.813
51.597 12.899 0 34 "M" "M" 0 6 80 "Y" "N" 36 12.899
47.674 11.918 0 27 "M" "H" 2 55 24 "Y" "N" 36 11.918
46.052 11.513 0 45 "F" "H" 1 35 234 "Y" "N" 36 11.513
43.279 10.82 0 42 "F" "M" 2 3 180 "Y" "N" 36 10.82
52.489 13.122 1 30 "F" "N" 0 42 168 "Y" "N" 36 13.122
50.446 12.612 1 29 "M" "M" 0 50 60 "Y" "E" 36 12.612
48.824 12.206 1 40 "M" "M" 1 8 83 "Y" "E" 36 12.206
45.159 11.29 0 24 "F" "N" 1 13 41 "Y" "N" 36 11.29
54.369 13.592 1 25 "M" "M" 0 10 305 "Y" "N" 36 13.592
47.674 11.918 0 57 "M" "H" 2 82 84 "Y" "N" 36 11.918
48.824 12.206 0 40 "M" "M" 0 34 491 "Y" "N" 36 12.206
54.369 13.592 1 44 "M" "H" 1 60 132 "Y" "E" 36 13.592
37.223 12.511 1 25 "F" "H" 1 23 217 "Y" "N" 36 9.306
45.159 11.29 1 35 "M" "S" 2 4 420 "Y" "N" 36 11.29
45.159 11.29 0 47 "M" "M" 1 11 36 "Y" "N" 36 11.29
46.052 11.513 0 48 "M" "H" 1 13 26 "Y" "N" 36 11.513
47.674 11.918 0 48 "F" "M" 2 18 20 "Y" "E" 36 11.918
42.387 10.597 0 31 "F" "H" 2 124 12 "Y" "N" 36 10.597
50.446 12.612 1 23 "M" "M" 0 10 91 "Y" "N" 36 12.612
46.052 11.513 0 23 "F" "M" 0 39 276 "N" "N" 36 11.513
48.943 12.429 0 29 "M" "H" 1 15 137 "Y" "N" 36 12.237
42.387 10.597 0 43 "M" "H" 2 31 2 "Y" "N" 36 10.597
50.446 12.612 0 31 "M" "M" 0 23 204 "Y" "N" 36 12.612
49.206 12.301 1 25 "M" "H" 0 10 30 "Y" "N" 36 12.301
47.674 11.918 0 32 "M" "M" 1 9 384 "Y" "N" 36 11.918
50.446 12.612 1 42 "M" "M" 0 36 18 "N" "N" 36 12.612
48.824 12.206 0 26 "M" "H" 0 42 125 "Y" "N" 36 12.206
